TimeStamp, HR , SC 
 16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-19,0,1.14
16-17-19,0,-1.00
16-17-19,0,1.34
16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-19,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
16-17-20,0,-1.00
