TimeStamp, HR , SC 
 16-23-23,81,-1.00
16-23-23,81,-1.00
16-23-23,81,-1.00
16-23-23,81,-1.00
16-23-23,81,-1.00
16-23-23,81,.00
16-23-23,80,-1.00
16-23-23,80,-1.00
16-23-23,80,-1.00
16-23-23,80,-1.00
16-23-23,80,-1.00
16-23-23,81,-1.00
16-23-23,81,-1.00
16-23-23,81,-1.00
16-23-23,81,-1.00
16-23-23,81,-1.00
16-23-23,81,-1.00
16-23-23,81,-1.00
16-23-23,81,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,0,-1.00
16-23-23,84,-1.00
16-23-23,84,-1.00
16-23-23,84,-1.00
16-23-23,84,-1.00
16-23-23,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
16-23-24,84,-1.00
