TimeStamp, HR , SC 
 16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-42,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-43,0,-1.00
16-44-44,0,-1.00
16-44-44,0,-1.00
