TimeStamp, HR , SC 
 15-48-08,0,-1.00
15-48-08,0,1.05
15-48-08,0,1.05
15-48-08,0,-1.00
15-48-08,0,1.14
15-48-08,0,1.05
15-48-08,0,-1.00
15-48-08,0,1.05
15-48-08,0,1.05
15-48-08,0,1.14
15-48-08,0,1.05
15-48-08,0,-1.00
15-48-08,0,1.14
15-48-08,0,-1.00
15-48-08,0,1.05
15-48-08,0,-1.00
15-48-08,0,1.34
15-48-08,0,1.05
15-48-08,0,1.05
15-48-08,0,1.05
15-48-08,0,-1.00
15-48-08,0,-1.00
15-48-08,0,-1.00
15-48-08,0,1.05
15-48-08,0,1.05
15-48-08,0,-1.00
15-48-08,0,-1.00
15-48-09,0,-1.00
15-48-09,0,1.05
15-48-09,0,1.05
15-48-09,0,-1.00
15-48-09,0,1.05
15-48-09,0,1.05
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,1.05
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,1.05
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,1.05
15-48-09,0,1.05
15-48-09,0,1.05
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,1.05
15-48-09,0,1.05
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,1.05
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,1.05
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,1.24
15-48-09,0,-1.00
15-48-09,0,1.05
15-48-09,0,1.73
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,1.05
15-48-09,0,1.05
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,1.24
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,1.73
15-48-09,0,-1.00
15-48-09,0,1.05
15-48-09,0,1.05
15-48-09,0,-1.00
15-48-09,0,1.05
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,1.14
15-48-09,0,-1.00
15-48-09,0,1.05
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,1.05
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-09,0,-1.00
15-48-10,0,1.05
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,1.05
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,1.05
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,1.53
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,1.05
15-48-10,0,-1.00
15-48-10,0,1.14
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,1.05
15-48-10,0,-1.00
15-48-10,0,1.63
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,1.34
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,1.24
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,1.05
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,1.05
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,1.05
15-48-10,0,-1.00
15-48-10,0,1.05
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-10,0,-1.00
15-48-11,0,-1.00
15-48-11,0,1.53
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,1.05
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,1.24
15-48-11,0,-1.00
15-48-11,0,1.05
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,1.05
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,1.05
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,1.14
15-48-11,0,-1.00
15-48-11,0,1.73
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,1.05
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,1.14
15-48-11,0,-1.00
15-48-11,0,1.05
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-11,0,-1.00
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,1.05
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,1.05
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,1.24
15-48-12,0,-1.00
15-48-12,0,1.05
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,1.05
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,-1.00
15-48-12,0,1.05
15-48-12,0,-1.00
15-48-12,0,1.44
15-48-12,0,-1.00
15-48-12,0,1.14
15-48-12,0,-1.00
15-48-12,0,1.05
15-48-12,0,1.05
15-48-12,0,-1.00
15-48-12,0,1.24
15-48-12,0,-1.00
15-48-12,0,1.05
15-48-12,0,1.05
15-48-12,0,1.05
15-48-12,0,1.14
15-48-12,0,1.05
15-48-12,0,1.05
15-48-12,0,1.05
15-48-12,0,1.05
15-48-12,0,-1.00
15-48-12,0,1.05
15-48-12,0,1.05
15-48-12,0,1.05
15-48-12,0,1.14
15-48-12,0,1.05
15-48-12,0,-1.00
15-48-12,0,1.05
15-48-12,0,-1.00
15-48-12,0,1.14
15-48-12,0,1.05
15-48-12,0,1.14
15-48-12,0,1.05
15-48-12,0,1.24
15-48-12,0,1.05
15-48-12,0,1.05
15-48-12,0,1.05
15-48-12,0,-1.00
15-48-12,0,1.14
15-48-12,0,1.05
15-48-12,0,1.14
15-48-12,0,1.05
15-48-12,0,1.05
15-48-12,0,1.05
15-48-12,0,1.05
15-48-12,0,1.14
15-48-12,0,1.05
15-48-12,0,1.14
15-48-12,0,1.05
15-48-13,0,1.05
15-48-13,0,1.44
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.14
15-48-13,0,1.05
15-48-13,0,1.14
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.53
15-48-13,0,-1.00
15-48-13,0,1.14
15-48-13,0,1.05
15-48-13,0,1.14
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.14
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.14
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.73
15-48-13,0,1.05
15-48-13,0,1.14
15-48-13,0,1.05
15-48-13,0,1.14
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,-1.00
15-48-13,0,1.63
15-48-13,0,1.05
15-48-13,0,1.14
15-48-13,0,1.05
15-48-13,0,1.14
15-48-13,0,1.14
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.14
15-48-13,0,1.24
15-48-13,0,1.05
15-48-13,0,1.14
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.14
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.14
15-48-13,0,1.53
15-48-13,0,1.14
15-48-13,0,1.44
15-48-13,0,1.14
15-48-13,0,1.24
15-48-13,0,1.05
15-48-13,0,1.83
15-48-13,0,1.14
15-48-13,0,1.05
15-48-13,0,1.14
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.05
15-48-13,0,1.14
15-48-13,0,1.14
15-48-13,0,1.14
15-48-14,0,1.14
15-48-14,0,1.14
15-48-14,0,1.05
15-48-14,0,1.05
15-48-14,0,1.34
15-48-14,0,1.05
15-48-14,0,1.24
15-48-14,0,1.14
15-48-14,0,1.63
15-48-14,0,1.14
15-48-14,0,1.14
15-48-14,0,1.14
15-48-14,0,1.34
15-48-14,0,1.14
15-48-14,0,1.14
15-48-14,0,1.14
15-48-14,0,1.05
15-48-14,0,1.14
