TimeStamp, HR , SC 
 17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-22,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-23,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
17-42-24,2.68
