TimeStamp, HR , SC 
 15-55-31,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-33,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-34,0,-1.00
15-55-35,0,-1.00
15-55-35,0,-1.00
