TimeStamp, HR , SC 
 15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-53,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-54,0,-1.00
15-48-55,0,-1.00
15-48-55,0,-1.00
